transaction_id,customer_id,transaction_amount,transaction_date,transaction_count,region,transaction_status
TXN_0004122,CUST_00568,748.92,2024-04-16,5,South,Success
TXN_0004123,CUST_01084,3822.7,2024-09-27,8,South,Success
TXN_0004124,CUST_00650,1790.43,2024-08-31,4,South,Success
TXN_0004125,CUST_00039,1558.43,2024-03-13,10,West,Success
TXN_0004126,CUST_01073,2151.03,2024-12-22,5,East,Success
TXN_0004127,CUST_00637,2280.72,2024-12-19,6,North,Fail
TXN_0004128,CUST_01037,4518.54,2024-01-26,6,South,Success
TXN_0004129,CUST_00036,3543.51,2024-07-28,4,East,Success
TXN_0004130,CUST_00101,1948.61,2024-04-01,8,East,Success
TXN_0004131,CUST_01110,4068.11,2024-05-04,4,West,Success
TXN_0004132,CUST_00166,3042.97,2024-03-13,4,West,Success
TXN_0004133,CUST_00383,1569.83,2024-05-02,6,West,Success
TXN_0004134,CUST_00790,1998.65,2024-11-04,3,West,Success
TXN_0004135,CUST_00031,1961.42,2024-07-02,10,East,Success
TXN_0004136,CUST_00011,3308.36,2024-07-05,6,West,Fail
TXN_0004137,CUST_00096,1646.46,2024-07-16,10,South,Success
TXN_0004138,CUST_00453,1615.94,2024-03-18,4,North,Success
TXN_0004139,CUST_00192,10668.02,2024-12-13,8,West,Success
TXN_0004140,CUST_00486,4683.44,2024-07-04,6,South,Success
TXN_0004141,CUST_01152,1201.73,2024-12-09,6,North,Success
TXN_0004142,CUST_00238,3486.85,2024-09-09,9,West,Success
TXN_0004143,CUST_01136,2427.65,2024-01-13,7,West,Success
TXN_0004144,CUST_01169,3020.69,2024-10-25,5,North,Success
TXN_0004145,CUST_01089,2464.82,2024-03-16,6,South,Success
TXN_0004146,CUST_00735,5719.94,2024-02-20,4,South,Success
TXN_0004147,CUST_00991,2911.71,2024-10-01,12,East,Success
TXN_0004148,CUST_00825,2101.34,2024-05-28,8,East,Success
TXN_0004149,CUST_00106,5083.49,2024-08-06,4,West,Success
TXN_0004150,CUST_00181,2661.45,2024-05-01,4,South,Success
TXN_0004151,CUST_00184,2433.74,2024-07-29,5,South,Success
TXN_0004152,CUST_00226,2839.03,2024-10-06,7,West,Success
TXN_0004153,CUST_00777,2049.01,2024-01-26,3,North,Success
TXN_0004154,CUST_00790,2224.71,2024-06-21,8,North,Success
TXN_0004155,CUST_01113,1381.11,2024-06-04,5,East,Success
TXN_0004156,CUST_00688,1210.84,2024-08-25,6,West,Success
TXN_0004157,CUST_00530,993.41,2024-03-22,4,North,Success
TXN_0004158,CUST_00972,725.18,2024-12-21,5,West,Success
TXN_0004159,CUST_00936,1092.5,2024-09-29,4,South,Success
TXN_0004160,CUST_00106,1920.97,2024-03-08,3,North,Success
TXN_0004161,CUST_00831,2398.25,2024-02-13,7,North,Success
TXN_0004162,CUST_00679,1777.5,2024-03-01,3,North,Success
TXN_0004163,CUST_00849,335.44,2024-05-02,6,South,Success
TXN_0004164,CUST_01056,7782.78,2024-12-14,3,East,Success
TXN_0004165,CUST_00393,5266.83,2024-07-14,7,West,Success
TXN_0004166,CUST_00040,3154.57,2024-11-25,7,North,Success
TXN_0004167,CUST_00660,10157.75,2024-11-18,4,South,Success
TXN_0004168,CUST_00981,1010.41,2024-04-20,3,North,Success
TXN_0004169,CUST_01106,9997.6,2024-09-14,6,West,Success
TXN_0004170,CUST_00845,1020.28,2024-03-29,7,West,Success
TXN_0004171,CUST_00201,2673.09,2024-07-16,7,North,Success
TXN_0004172,CUST_00447,797.06,2024-10-08,3,South,Success
TXN_0004173,CUST_01062,2234.46,2024-07-18,8,North,Success
TXN_0004174,CUST_00444,3007.71,2024-04-08,3,South,Success
TXN_0004175,CUST_00761,1951.29,2024-01-27,3,East,Success
TXN_0004176,CUST_00227,3909.25,2024-03-29,4,North,Success
TXN_0004177,CUST_00048,2390.39,2024-05-25,5,South,Success
TXN_0004178,CUST_01042,1453.99,2024-06-30,6,North,Success
TXN_0004179,CUST_00912,1403.25,2024-09-13,7,West,Success
TXN_0004180,CUST_00187,4224.82,2024-07-07,1,West,Success
TXN_0004181,CUST_00345,1308.98,2024-08-27,2,North,Success
TXN_0004182,CUST_00224,4593.15,2024-12-24,4,North,Success
TXN_0004183,CUST_00830,5873.29,2024-07-14,5,South,Success
TXN_0004184,CUST_00488,581.16,2024-10-23,9,South,Success
TXN_0004185,CUST_00877,5466.21,2024-06-13,9,West,Success
TXN_0004186,CUST_00849,11479.73,2024-11-02,3,South,Success
TXN_0004187,CUST_00979,2701.61,2024-09-27,3,West,Success
TXN_0004188,CUST_01017,3566.24,2024-01-08,7,East,Success
TXN_0004189,CUST_00188,5062.44,2024-02-07,6,North,Success
TXN_0004190,CUST_00270,1771.56,2024-04-23,6,South,Success
TXN_0004191,CUST_00310,2555.04,2024-12-04,3,West,Success
TXN_0004192,CUST_01156,771.73,2024-02-25,8,West,Success
TXN_0004193,CUST_01096,2467.37,2024-12-24,2,North,Success
TXN_0004194,CUST_00845,3289.5,2024-05-17,5,North,Success
TXN_0004195,CUST_00486,3337.34,2024-04-11,3,North,Success
TXN_0004196,CUST_00120,5178.86,2024-11-29,8,South,Success
TXN_0004197,CUST_00220,1188.16,2024-06-25,10,East,Success
TXN_0004198,CUST_00053,1442.18,2024-06-17,3,East,Success
TXN_0004199,CUST_00758,10060.84,2024-12-04,4,East,Success
TXN_0004200,CUST_00738,1958.11,2024-10-12,6,East,Success
TXN_0004201,CUST_00720,2591.59,2024-09-17,5,West,Success
TXN_0004202,CUST_00406,2093.08,2024-08-10,2,South,Success
TXN_0004203,CUST_00608,1144.42,2024-07-17,2,East,Success
TXN_0004204,CUST_01021,8093.56,2024-07-29,3,East,Success
TXN_0004205,CUST_00422,1447.86,2024-10-13,3,South,Success
TXN_0004206,CUST_00712,896.21,2024-06-28,6,South,Success
TXN_0004207,CUST_00247,1539.8,2024-09-06,7,North,Success
TXN_0004208,CUST_00072,445.25,2024-08-18,3,North,Success
TXN_0004209,CUST_00185,1311.56,2024-01-23,4,East,Success
TXN_0004210,CUST_00006,1017.9,2024-02-17,7,West,Success
TXN_0004211,CUST_00906,3618.96,2024-04-18,2,North,Success
TXN_0004212,CUST_00387,1288.54,2024-10-22,3,South,Success
TXN_0004213,CUST_00699,4492.85,2024-01-06,7,North,Success
TXN_0004214,CUST_01100,6760.06,2024-02-07,6,North,Success
TXN_0004215,CUST_00827,4125.49,2024-06-17,6,South,Success
TXN_0004216,CUST_00349,1858.81,2024-12-21,2,East,Success
TXN_0004217,CUST_00308,2472.27,2024-10-09,5,North,Success
TXN_0004218,CUST_01151,651.98,2024-07-21,1,North,Success
TXN_0004219,CUST_00287,1984.21,2024-11-20,2,East,Success
TXN_0004220,CUST_00766,1109.48,2024-11-08,5,North,Success
TXN_0004221,CUST_00725,3848.59,2024-09-29,5,West,Success
TXN_0004222,CUST_00762,17295.5,2024-08-31,2,East,Success
TXN_0004223,CUST_00383,3294.0,2024-11-22,6,West,Success
TXN_0004224,CUST_00388,449.03,2024-02-16,4,South,Success
TXN_0004225,CUST_00525,1654.11,2024-09-05,2,West,Success
TXN_0004226,CUST_00639,2435.71,2024-03-19,4,South,Success
TXN_0004227,CUST_00938,2368.2,2024-04-19,3,East,Success
TXN_0004228,CUST_00276,1230.71,2024-01-13,8,South,Success
TXN_0004229,CUST_00500,2687.14,2024-12-30,6,South,Success
TXN_0004230,CUST_00717,817.29,2024-03-30,2,South,Fail
TXN_0004231,CUST_00337,1036.99,2024-12-07,7,South,Success
TXN_0004232,CUST_00932,3702.04,2024-12-13,8,West,Success
TXN_0004233,CUST_00481,979.92,2024-10-06,4,South,Success
TXN_0004234,CUST_00911,3396.73,2024-08-08,7,South,Success
TXN_0004235,CUST_01082,738.36,2024-03-13,5,North,Success
TXN_0004236,CUST_00109,9062.14,2024-08-21,4,North,Fail
TXN_0004237,CUST_00328,1188.66,2024-09-16,4,North,Success
TXN_0004238,CUST_00315,1846.54,2024-04-22,5,South,Success
TXN_0004239,CUST_01135,2876.96,2024-02-15,5,North,Success
TXN_0004240,CUST_00699,1404.9,2024-09-30,7,West,Success
TXN_0004241,CUST_00781,2476.81,2024-02-12,5,East,Success
TXN_0004242,CUST_00156,3499.19,2024-07-26,5,East,Success
TXN_0004243,CUST_00887,4762.32,2024-12-14,7,East,Success
TXN_0004244,CUST_01026,4159.7,2024-04-12,7,North,Success
TXN_0004245,CUST_00758,1924.75,2024-05-03,7,South,Success
TXN_0004246,CUST_00722,1963.91,2024-01-10,5,East,Success
TXN_0004247,CUST_00913,14462.1,2024-11-24,8,West,Success
TXN_0004248,CUST_00871,4721.64,2024-07-05,5,North,Success
TXN_0004249,CUST_00013,1056.31,2024-01-31,4,North,Success
TXN_0004250,CUST_00608,2392.25,2024-06-04,4,West,Success
TXN_0004251,CUST_00498,1688.99,2024-02-29,6,South,Success
TXN_0004252,CUST_00238,1981.74,2024-09-05,5,South,Success
TXN_0004253,CUST_01118,825.84,2024-09-26,4,West,Success
TXN_0004254,CUST_00781,1588.37,2024-08-04,4,West,Success
TXN_0004255,CUST_01195,9407.33,2024-01-02,2,North,Success
TXN_0004256,CUST_00606,3509.61,2024-01-24,6,West,Success
TXN_0004257,CUST_00661,300.99,2024-07-24,2,South,Success
TXN_0004258,CUST_00849,5845.22,2024-11-15,3,South,Success
TXN_0004259,CUST_00936,5280.12,2024-07-17,9,South,Success
TXN_0004260,CUST_00628,1656.68,2024-12-21,6,South,Success
TXN_0004261,CUST_00143,3919.86,2024-04-23,6,South,Success
TXN_0004262,CUST_00714,1110.41,2024-10-06,4,North,Success
TXN_0004263,CUST_00479,1515.95,2024-06-03,2,West,Success
TXN_0004264,CUST_00565,7323.45,2024-06-13,3,West,Success
TXN_0004265,CUST_00471,1776.88,2024-08-09,7,East,Success
TXN_0004266,CUST_00384,494.83,2024-03-31,5,North,Success
TXN_0004267,CUST_00926,2099.3,2024-06-15,3,North,Success
TXN_0004268,CUST_00417,2073.78,2024-07-25,4,North,Success
TXN_0004269,CUST_00308,5760.01,2024-10-08,7,North,Success
TXN_0004270,CUST_00649,2233.82,2024-03-05,4,North,Success
TXN_0004271,CUST_01025,1576.14,2024-01-04,5,South,Success
TXN_0004272,CUST_01068,5095.15,2024-06-05,5,East,Success
TXN_0004273,CUST_00739,2432.4,2024-09-05,8,South,Success
TXN_0004274,CUST_01122,1211.95,2024-09-13,4,East,Success
TXN_0004275,CUST_00140,5563.59,2024-08-22,6,North,Success
TXN_0004276,CUST_00974,2578.41,2024-11-01,6,North,Success
TXN_0004277,CUST_01017,2213.52,2024-03-14,5,West,Success
TXN_0004278,CUST_00953,2546.12,2024-07-05,5,North,Fail
TXN_0004279,CUST_00904,937.73,2024-03-02,3,North,Success
TXN_0004280,CUST_00072,1447.91,2024-12-02,4,North,Success
TXN_0004281,CUST_00107,2214.69,2024-06-12,3,North,Success
TXN_0004282,CUST_01066,1889.88,2024-02-25,6,North,Success
TXN_0004283,CUST_00883,6111.59,2024-04-20,4,East,Success
TXN_0004284,CUST_00139,2627.86,2024-08-05,1,West,Success
TXN_0004285,CUST_00615,4376.14,2024-08-27,8,North,Fail
TXN_0004286,CUST_00863,2225.01,2024-01-21,3,North,Success
TXN_0004287,CUST_00273,5141.14,2024-05-20,6,North,Success
TXN_0004288,CUST_00416,3035.17,2024-09-21,4,East,Success
TXN_0004289,CUST_00506,2232.19,2024-05-18,5,East,Success
TXN_0004290,CUST_00733,2185.01,2024-03-10,3,West,Success
TXN_0004291,CUST_00424,1029.11,2024-04-27,8,North,Success
TXN_0004292,CUST_00390,3312.75,2024-07-16,4,West,Success
TXN_0004293,CUST_00342,2138.45,2024-07-23,5,South,Success
TXN_0004294,CUST_00946,1477.94,2024-08-01,4,East,Success
TXN_0004295,CUST_00614,5351.7,2024-02-25,6,North,Success
TXN_0004296,CUST_00493,812.27,2024-10-13,2,East,Success
TXN_0004297,CUST_00192,1574.99,2024-10-19,6,West,Success
TXN_0004298,CUST_00499,5024.97,2024-06-23,3,South,Success
TXN_0004299,CUST_00822,2842.44,2024-12-12,5,North,Success
TXN_0004300,CUST_00227,2125.39,2024-05-07,2,East,Success
TXN_0004301,CUST_00139,2699.45,2024-11-20,4,South,Success
TXN_0004302,CUST_00856,2549.19,2024-10-18,6,West,Success
TXN_0004303,CUST_00817,656.33,2024-10-14,5,West,Success
TXN_0004304,CUST_01173,1670.02,2024-08-13,2,East,Success
TXN_0004305,CUST_01139,8048.31,2024-03-04,7,East,Success
TXN_0004306,CUST_01087,1303.15,2024-02-17,5,North,Success
TXN_0004307,CUST_00104,1711.9,2024-07-20,4,West,Success
TXN_0004308,CUST_00871,1431.82,2024-12-02,5,North,Success
TXN_0004309,CUST_00668,2059.85,2024-02-29,8,East,Success
TXN_0004310,CUST_00273,1385.06,2024-09-13,5,South,Success
TXN_0004311,CUST_01030,3259.71,2024-03-05,6,North,Success
TXN_0004312,CUST_01171,2585.96,2024-08-26,5,West,Fail
TXN_0004313,CUST_00184,4100.39,2024-10-15,4,East,Success
TXN_0004314,CUST_01052,952.65,2024-02-07,6,East,Success
TXN_0004315,CUST_01143,1681.98,2024-01-25,3,North,Success
TXN_0004316,CUST_00293,1843.5,2024-02-28,5,North,Success
TXN_0004317,CUST_00177,3179.62,2024-12-22,3,East,Success
TXN_0004318,CUST_00058,1170.78,2024-10-23,7,North,Success
TXN_0004319,CUST_00308,4594.08,2024-06-06,4,East,Success
TXN_0004320,CUST_00977,5705.2,2024-02-26,3,West,Success
TXN_0004321,CUST_01129,1001.15,2024-02-17,3,South,Success
TXN_0004322,CUST_00700,1491.15,2024-11-23,9,North,Success
TXN_0004323,CUST_00083,1442.96,2024-02-25,4,West,Success
TXN_0004324,CUST_00252,18140.62,2024-03-05,5,West,Success
TXN_0004325,CUST_00796,1565.69,2024-09-24,4,North,Fail
TXN_0004326,CUST_00897,8451.51,2024-03-09,6,West,Success
TXN_0004327,CUST_00210,801.67,2024-08-03,3,East,Fail
TXN_0004328,CUST_00816,1000.52,2024-03-29,2,North,Fail
TXN_0004329,CUST_00609,1275.02,2024-10-07,6,South,Success
TXN_0004330,CUST_00447,1122.65,2024-09-13,11,East,Success
TXN_0004331,CUST_00460,1782.34,2024-06-08,5,West,Success
TXN_0004332,CUST_00968,1252.6,2024-08-21,5,West,Success
TXN_0004333,CUST_00472,1146.57,2024-05-10,9,South,Success
TXN_0004334,CUST_00370,5579.07,2024-02-18,7,South,Success
TXN_0004335,CUST_00900,5878.37,2024-05-26,2,West,Success
TXN_0004336,CUST_00923,4719.4,2024-11-11,4,South,Success
TXN_0004337,CUST_00137,3358.33,2024-01-02,3,South,Success
TXN_0004338,CUST_00367,2378.43,2024-11-24,5,West,Fail
TXN_0004339,CUST_00912,1483.82,2024-05-24,2,East,Success
TXN_0004340,CUST_00184,1030.16,2024-03-01,2,North,Success
TXN_0004341,CUST_00472,2952.47,2024-09-29,1,West,Success
TXN_0004342,CUST_00654,863.59,2024-02-18,6,South,Success
TXN_0004343,CUST_00749,997.11,2024-11-27,4,South,Success
TXN_0004344,CUST_00537,5554.32,2024-05-10,3,East,Success
TXN_0004345,CUST_00802,10102.31,2024-02-12,4,West,Fail
TXN_0004346,CUST_00920,3024.91,2024-02-26,3,West,Success
TXN_0004347,CUST_00510,5351.68,2024-02-19,5,South,Success
TXN_0004348,CUST_00630,1814.06,2024-06-26,6,West,Success
TXN_0004349,CUST_01002,757.38,2024-10-19,4,South,Success
TXN_0004350,CUST_01097,3603.78,2024-02-15,4,South,Fail
TXN_0004351,CUST_00916,3482.24,2024-06-18,3,South,Success
TXN_0004352,CUST_01034,2338.66,2024-09-27,2,North,Success
TXN_0004353,CUST_00152,1819.1,2024-12-01,5,South,Success
TXN_0004354,CUST_01029,4768.41,2024-05-18,5,East,Success
TXN_0004355,CUST_00464,1003.66,2024-09-03,3,West,Success
TXN_0004356,CUST_01137,1189.13,2024-05-27,4,North,Success
TXN_0004357,CUST_00271,985.86,2024-08-17,3,West,Success
TXN_0004358,CUST_01187,2363.69,2024-10-06,6,East,Success
TXN_0004359,CUST_00460,924.9,2024-05-04,4,North,Success
TXN_0004360,CUST_00105,1277.43,2024-07-10,8,West,Success
TXN_0004361,CUST_00162,1255.63,2024-03-20,7,North,Success
TXN_0004362,CUST_00351,1792.76,2024-04-03,3,South,Success
TXN_0004363,CUST_00434,671.89,2024-08-13,4,South,Success
TXN_0004364,CUST_00852,2367.91,2024-03-05,7,West,Success
TXN_0004365,CUST_00140,5989.98,2024-03-28,8,East,Success
TXN_0004366,CUST_01156,2461.17,2024-03-28,4,North,Success
TXN_0004367,CUST_00087,7578.4,2024-07-19,5,North,Success
TXN_0004368,CUST_00183,6420.16,2024-08-01,6,West,Success
TXN_0004369,CUST_00368,4114.15,2024-07-22,6,South,Success
TXN_0004370,CUST_00129,2344.32,2024-03-29,5,North,Success
TXN_0004371,CUST_00670,2248.46,2024-03-01,4,South,Success
TXN_0004372,CUST_00149,4068.54,2024-09-27,8,South,Success
TXN_0004373,CUST_00985,1614.31,2024-04-03,8,East,Success
TXN_0004374,CUST_00852,489.79,2024-11-02,6,South,Success
TXN_0004375,CUST_00628,3273.46,2024-01-27,5,South,Fail
TXN_0004376,CUST_00446,893.5,2024-08-01,4,North,Success
TXN_0004377,CUST_00884,1022.79,2024-03-14,5,East,Success
TXN_0004378,CUST_00294,2208.74,2024-03-01,1,East,Success
TXN_0004379,CUST_01167,2046.53,2024-07-04,3,West,Success
TXN_0004380,CUST_00250,713.61,2024-01-31,6,West,Success
TXN_0004381,CUST_00878,2520.96,2024-08-06,1,West,Success
TXN_0004382,CUST_00948,4783.42,2024-01-12,6,East,Success
TXN_0004383,CUST_00975,895.45,2024-10-28,7,South,Success
TXN_0004384,CUST_01049,6111.86,2024-02-01,6,East,Success
TXN_0004385,CUST_00789,633.88,2024-06-08,5,South,Success
TXN_0004386,CUST_00984,12014.38,2024-08-24,6,West,Success
TXN_0004387,CUST_00889,1589.21,2024-08-14,3,West,Success
TXN_0004388,CUST_00890,2481.19,2024-06-29,7,South,Success
TXN_0004389,CUST_00070,486.08,2024-11-12,6,South,Success
TXN_0004390,CUST_00625,2101.26,2024-02-15,3,West,Success
TXN_0004391,CUST_00875,2651.25,2024-12-06,6,South,Fail
TXN_0004392,CUST_01136,2061.26,2024-03-20,5,East,Success
TXN_0004393,CUST_00471,1407.45,2024-05-14,5,West,Success
TXN_0004394,CUST_00091,1035.61,2024-09-16,8,East,Success
TXN_0004395,CUST_00530,5455.73,2024-11-03,4,West,Success
TXN_0004396,CUST_00661,2263.45,2024-09-03,7,North,Fail
TXN_0004397,CUST_00739,7574.95,2024-06-07,12,East,Success
TXN_0004398,CUST_00726,1449.27,2024-07-21,5,North,Success
TXN_0004399,CUST_00872,1559.57,2024-04-21,3,West,Success
TXN_0004400,CUST_00192,4240.67,2024-10-18,6,East,Success
TXN_0004401,CUST_00138,602.82,2024-11-05,5,East,Success
TXN_0004402,CUST_00345,836.5,2024-04-28,5,East,Success
TXN_0004403,CUST_01009,5313.4,2024-01-17,9,South,Success
TXN_0004404,CUST_00503,864.76,2024-11-26,6,East,Success
TXN_0004405,CUST_00203,515.31,2024-08-14,4,East,Success
TXN_0004406,CUST_00573,9846.01,2024-12-26,5,North,Success
TXN_0004407,CUST_00192,724.11,2024-04-26,7,East,Success
TXN_0004408,CUST_00005,2558.8,2024-02-12,6,South,Success
TXN_0004409,CUST_00311,2333.84,2024-04-24,9,East,Success
TXN_0004410,CUST_00549,233.11,2024-10-09,6,North,Success
TXN_0004411,CUST_00056,1783.17,2024-02-06,8,East,Success
TXN_0004412,CUST_00443,3161.27,2024-10-28,4,East,Success
TXN_0004413,CUST_00870,2932.02,2024-04-22,4,North,Success
TXN_0004414,CUST_00585,4549.7,2024-02-04,4,West,Success
TXN_0004415,CUST_00752,1619.72,2024-05-11,4,East,Success
TXN_0004416,CUST_00360,3904.96,2024-12-01,3,West,Success
TXN_0004417,CUST_00819,1272.24,2024-12-01,6,North,Success
TXN_0004418,CUST_00030,714.53,2024-08-15,6,North,Success
TXN_0004419,CUST_00108,781.97,2024-05-26,4,West,Success
TXN_0004420,CUST_00844,685.61,2024-05-01,6,South,Success
TXN_0004421,CUST_00717,4952.6,2024-03-21,3,South,Fail
TXN_0004422,CUST_00891,657.43,2024-06-21,7,North,Success
TXN_0004423,CUST_00960,2749.66,2024-06-02,6,South,Success
TXN_0004424,CUST_00893,1785.16,2024-05-29,4,South,Success
TXN_0004425,CUST_00732,2034.25,2024-02-27,5,North,Success
TXN_0004426,CUST_00606,6574.05,2024-03-03,2,East,Fail
TXN_0004427,CUST_00457,1555.04,2024-06-04,3,East,Success
TXN_0004428,CUST_00615,3602.13,2024-12-21,5,East,Success
TXN_0004429,CUST_00698,2275.72,2024-11-17,7,South,Success
TXN_0004430,CUST_00674,1955.47,2024-06-16,4,West,Success
TXN_0004431,CUST_00543,13904.6,2024-06-14,6,South,Success
TXN_0004432,CUST_00857,697.1,2024-03-25,3,East,Success
TXN_0004433,CUST_00897,6193.81,2024-05-16,8,North,Success
TXN_0004434,CUST_00278,3733.59,2024-07-07,5,North,Success
TXN_0004435,CUST_00552,1504.75,2024-01-02,3,North,Success
TXN_0004436,CUST_00111,8131.13,2024-04-15,5,South,Success
TXN_0004437,CUST_00385,503.46,2024-12-29,7,West,Success
TXN_0004438,CUST_00761,1454.75,2024-03-12,4,East,Success
TXN_0004439,CUST_00694,839.84,2024-05-05,4,North,Success
TXN_0004440,CUST_00405,3070.72,2024-06-18,6,East,Success
TXN_0004441,CUST_00022,906.46,2024-07-23,4,East,Success
TXN_0004442,CUST_00678,3122.69,2024-11-08,3,South,Success
TXN_0004443,CUST_00611,1902.36,2024-12-02,6,North,Success
TXN_0004444,CUST_00008,1504.95,2024-07-13,3,South,Success
TXN_0004445,CUST_00702,3013.68,2024-06-06,9,East,Success
TXN_0004446,CUST_00529,1781.31,2024-05-20,2,East,Success
TXN_0004447,CUST_00602,924.35,2024-10-01,2,East,Success
TXN_0004448,CUST_00657,20766.54,2024-01-07,6,North,Fail
TXN_0004449,CUST_00166,1495.58,2024-02-23,5,North,Success
TXN_0004450,CUST_00849,374.62,2024-04-13,6,North,Success
TXN_0004451,CUST_00496,1125.88,2024-12-07,4,East,Success
TXN_0004452,CUST_00590,801.25,2024-12-03,3,East,Success
TXN_0004453,CUST_00429,4276.61,2024-03-01,5,West,Fail
TXN_0004454,CUST_00774,2856.41,2024-03-27,6,North,Success
TXN_0004455,CUST_00163,3038.05,2024-09-14,7,East,Success
TXN_0004456,CUST_00366,1642.51,2024-06-26,5,East,Success
TXN_0004457,CUST_00072,1766.08,2024-08-29,3,West,Success
TXN_0004458,CUST_00655,1641.32,2024-07-21,6,West,Success
TXN_0004459,CUST_00269,2069.47,2024-01-31,6,East,Success
TXN_0004460,CUST_00415,4308.16,2024-10-15,3,North,Success
TXN_0004461,CUST_01016,2889.56,2024-03-20,6,South,Success
TXN_0004462,CUST_00675,3294.77,2024-01-11,6,South,Success
TXN_0004463,CUST_01084,3293.31,2024-09-10,3,South,Success
TXN_0004464,CUST_00006,4480.79,2024-10-13,5,North,Success
TXN_0004465,CUST_00982,2780.87,2024-06-24,4,East,Success
TXN_0004466,CUST_00570,2942.69,2024-05-05,2,South,Success
TXN_0004467,CUST_00407,5716.12,2024-02-16,6,South,Success
TXN_0004468,CUST_00026,1297.2,2024-07-24,2,North,Success
TXN_0004469,CUST_01029,1113.66,2024-04-16,4,East,Fail
TXN_0004470,CUST_00986,855.14,2024-10-01,7,East,Success
TXN_0004471,CUST_00390,2556.34,2024-12-02,6,North,Success
TXN_0004472,CUST_00710,501.2,2024-05-02,4,South,Success
TXN_0004473,CUST_00571,3196.22,2024-05-13,4,East,Fail
TXN_0004474,CUST_00754,2023.62,2024-04-16,1,East,Success
TXN_0004475,CUST_00146,5473.71,2024-10-31,8,South,Success
TXN_0004476,CUST_00785,1290.09,2024-11-24,6,North,Success
TXN_0004477,CUST_00526,1876.84,2024-02-19,5,South,Success
TXN_0004478,CUST_00013,5419.52,2024-12-02,5,West,Success
TXN_0004479,CUST_00903,6677.56,2024-04-04,5,East,Success
TXN_0004480,CUST_00384,1281.62,2024-09-24,6,North,Fail
TXN_0004481,CUST_00556,2554.02,2024-01-23,6,South,Success
TXN_0004482,CUST_00887,2794.85,2024-02-23,4,South,Success
TXN_0004483,CUST_00019,2977.75,2024-09-10,8,North,Success
TXN_0004484,CUST_00575,1789.94,2024-08-22,6,East,Success
TXN_0004485,CUST_00751,6155.53,2024-02-28,5,North,Success
TXN_0004486,CUST_01004,486.99,2024-06-12,9,West,Success
TXN_0004487,CUST_00419,1576.71,2024-09-15,5,North,Success
TXN_0004488,CUST_00419,3160.05,2024-11-09,2,West,Success
TXN_0004489,CUST_00122,3183.64,2024-08-03,3,East,Success
TXN_0004490,CUST_00432,6517.25,2024-07-01,7,South,Fail
TXN_0004491,CUST_00044,5759.35,2024-02-26,3,West,Success
TXN_0004492,CUST_00381,1757.36,2024-05-24,6,West,Success
TXN_0004493,CUST_00145,6247.25,2024-03-30,4,North,Success
TXN_0004494,CUST_00363,1247.34,2024-11-06,5,North,Success
TXN_0004495,CUST_01074,4650.41,2024-02-14,2,South,Success
TXN_0004496,CUST_01089,9399.56,2024-09-13,5,East,Fail
TXN_0004497,CUST_00355,5836.9,2024-01-21,4,West,Fail
TXN_0004498,CUST_00800,2403.34,2024-01-21,5,South,Success
TXN_0004499,CUST_01188,1693.54,2024-02-21,5,West,Success
TXN_0004500,CUST_01165,650.1,2024-12-03,3,South,Success
TXN_0004501,CUST_00826,2831.13,2024-06-19,3,North,Success
TXN_0004502,CUST_01152,904.9,2024-03-07,4,North,Success
TXN_0004503,CUST_00398,1170.86,2024-04-22,3,East,Success
TXN_0004504,CUST_00880,851.84,2024-10-26,5,North,Fail
TXN_0004505,CUST_00463,1527.96,2024-06-08,8,South,Success
TXN_0004506,CUST_00808,2159.48,2024-09-22,4,West,Success
TXN_0004507,CUST_00187,2748.72,2024-11-15,6,South,Success
TXN_0004508,CUST_00732,1365.94,2024-08-19,5,East,Success
TXN_0004509,CUST_00429,5194.87,2024-11-20,6,North,Success
TXN_0004510,CUST_00858,1869.52,2024-03-08,4,North,Success
TXN_0004511,CUST_00237,1175.94,2024-01-28,6,West,Success
TXN_0004512,CUST_00771,2646.61,2024-04-25,4,East,Success
TXN_0004513,CUST_00758,10623.7,2024-02-20,3,East,Success
TXN_0004514,CUST_00136,2887.45,2024-06-29,4,North,Success
TXN_0004515,CUST_00792,1651.96,2024-09-16,3,East,Success
TXN_0004516,CUST_00171,650.69,2024-03-19,4,South,Success
TXN_0004517,CUST_00159,1852.83,2024-09-29,8,East,Success
TXN_0004518,CUST_00201,2664.96,2024-04-17,5,South,Success
TXN_0004519,CUST_00962,1619.6,2024-03-14,2,South,Success
TXN_0004520,CUST_00583,582.71,2024-06-23,6,South,Success
TXN_0004521,CUST_00876,1118.28,2024-07-02,5,North,Success
TXN_0004522,CUST_00371,7070.11,2024-01-23,2,South,Success
TXN_0004523,CUST_00103,6954.89,2024-09-30,2,West,Success
TXN_0004524,CUST_01002,1086.47,2024-05-08,6,East,Success
TXN_0004525,CUST_01149,3782.75,2024-10-17,6,South,Success
TXN_0004526,CUST_00976,860.18,2024-11-15,5,West,Success
TXN_0004527,CUST_00798,6791.68,2024-07-04,1,North,Success
TXN_0004528,CUST_00658,2687.02,2024-02-28,3,North,Fail
TXN_0004529,CUST_00882,4720.7,2024-01-01,6,North,Success
TXN_0004530,CUST_00733,559.99,2024-05-10,5,North,Success
TXN_0004531,CUST_00423,3797.54,2024-03-07,11,East,Success
TXN_0004532,CUST_00572,2194.83,2024-10-19,2,North,Success
